id(PK),email(UK),phone(UK),name,track(NN),background,history,pretest,github,status,round
847,jungle0000847@apply.kr,010-0000-0847,조민희,sw_ai_lab,student,major_stats_grade_1,51,gh_0000847,submitted,2026_spring
848,jungle0000848@apply.kr,010-0000-0848,윤민희,game_lab,student,major_stats_grade_2,77,gh_0000848,final_wait,2026_spring
849,jungle0000849@apply.kr,010-0000-0849,장민희,game_tech_lab,student,major_stats_grade_2,37,gh_0000849,rejected,2026_spring
850,jungle0000850@apply.kr,010-0000-0850,임민희,sw_ai_lab,student,major_design_grade_2,63,gh_0000850,submitted,2026_spring
851,jungle0000851@apply.kr,010-0000-0851,한민희,game_lab,student,major_design_grade_2,89,gh_0000851,interview_wait,2026_spring
852,jungle0000852@apply.kr,010-0000-0852,오민희,game_tech_lab,student,major_design_grade_2,49,none,rejected,2026_spring
853,jungle0000853@apply.kr,010-0000-0853,서민희,sw_ai_lab,student,major_ee_grade_2,75,gh_0000853,pretest_pass,2026_spring
854,jungle0000854@apply.kr,010-0000-0854,신민희,game_lab,student,major_ee_grade_2,35,gh_0000854,rejected,2026_spring
855,jungle0000855@apply.kr,010-0000-0855,권민희,game_tech_lab,student,major_ee_grade_3,61,none,submitted,2026_spring
856,jungle0000856@apply.kr,010-0000-0856,황민희,sw_ai_lab,student,major_business_grade_3,87,gh_0000856,interview_wait,2026_spring
857,jungle0000857@apply.kr,010-0000-0857,안민희,game_lab,student,major_business_grade_3,47,gh_0000857,final_wait,2026_spring
858,jungle0000858@apply.kr,010-0000-0858,송민희,game_tech_lab,student,major_business_grade_3,73,gh_0000858,pretest_pass,2026_spring
859,jungle0000859@apply.kr,010-0000-0859,전민희,sw_ai_lab,student,major_english_grade_3,99,gh_0000859,final_pass,2026_spring
860,jungle0000860@apply.kr,010-0000-0860,홍민희,game_lab,student,major_english_grade_3,59,gh_0000860,final_wait,2026_spring
861,jungle0000861@apply.kr,010-0000-0861,김민휘,game_tech_lab,student,major_english_grade_3,85,gh_0000861,interview_wait,2026_spring
862,jungle0000862@apply.kr,010-0000-0862,이민휘,sw_ai_lab,student,major_biology_grade_4,45,none,rejected,2026_spring
863,jungle0000863@apply.kr,010-0000-0863,박민휘,game_lab,newgrad,major_biology_graduate,71,gh_0000863,pretest_pass,2026_spring
864,jungle0000864@apply.kr,010-0000-0864,최민휘,game_tech_lab,newgrad,major_biology_graduate,97,gh_0000864,final_wait,2026_spring
865,jungle0000865@apply.kr,010-0000-0865,정민휘,sw_ai_lab,newgrad,major_cs_graduate,57,gh_0000865,final_wait,2026_spring
866,jungle0000866@apply.kr,010-0000-0866,강민휘,game_lab,newgrad,major_cs_graduate,83,gh_0000866,interview_wait,2026_spring
867,jungle0000867@apply.kr,010-0000-0867,조민휘,game_tech_lab,newgrad,major_cs_graduate,43,gh_0000867,rejected,2026_spring
868,jungle0000868@apply.kr,010-0000-0868,윤민휘,sw_ai_lab,newgrad,major_software_graduate,69,gh_0000868,final_wait,2026_spring
869,jungle0000869@apply.kr,010-0000-0869,장민휘,game_lab,newgrad,major_software_graduate,95,gh_0000869,final_wait,2026_spring
870,jungle0000870@apply.kr,010-0000-0870,임민휘,game_tech_lab,newgrad,major_software_graduate,55,gh_0000870,final_wait,2026_spring
871,jungle0000871@apply.kr,010-0000-0871,한민휘,sw_ai_lab,newgrad,major_ai_graduate,81,gh_0000871,final_wait,2026_spring
872,jungle0000872@apply.kr,010-0000-0872,오민휘,game_lab,newgrad,major_ai_graduate,41,gh_0000872,rejected,2026_spring
873,jungle0000873@apply.kr,010-0000-0873,서민휘,game_tech_lab,newgrad,major_ai_graduate,67,gh_0000873,pretest_pass,2026_spring
874,jungle0000874@apply.kr,010-0000-0874,신민휘,sw_ai_lab,newgrad,major_game_graduate,98,gh_0000874,final_pass,2026_spring
875,jungle0000875@apply.kr,010-0000-0875,권민휘,game_lab,incumbent,game_server_2y,58,gh_0000875,submitted,2026_spring
876,jungle0000876@apply.kr,010-0000-0876,황민휘,game_tech_lab,incumbent,backend_2y,84,gh_0000876,interview_wait,2026_spring
877,jungle0000877@apply.kr,010-0000-0877,안민휘,sw_ai_lab,incumbent,backend_2y,44,gh_0000877,final_wait,2026_spring
878,jungle0000878@apply.kr,010-0000-0878,송민휘,game_lab,incumbent,backend_2y,70,gh_0000878,final_wait,2026_spring
879,jungle0000879@apply.kr,010-0000-0879,전민휘,game_tech_lab,incumbent,backend_2y,96,gh_0000879,final_wait,2026_spring
880,jungle0000880@apply.kr,010-0000-0880,홍민휘,sw_ai_lab,incumbent,backend_2y,56,gh_0000880,submitted,2026_spring
881,jungle0000881@apply.kr,010-0000-0881,김민록,game_lab,incumbent,frontend_3y,82,gh_0000881,interview_wait,2026_spring
882,jungle0000882@apply.kr,010-0000-0882,이민록,game_tech_lab,incumbent,frontend_3y,42,gh_0000882,final_wait,2026_spring
883,jungle0000883@apply.kr,010-0000-0883,박민록,sw_ai_lab,incumbent,frontend_3y,68,gh_0000883,pretest_pass,2026_spring
884,jungle0000884@apply.kr,010-0000-0884,최민록,game_lab,incumbent,frontend_3y,94,gh_0000884,final_wait,2026_spring
885,jungle0000885@apply.kr,010-0000-0885,정민록,game_tech_lab,incumbent,frontend_3y,54,gh_0000885,final_wait,2026_spring
886,jungle0000886@apply.kr,010-0000-0886,강민록,sw_ai_lab,incumbent,data_3y,80,gh_0000886,interview_wait,2026_spring
887,jungle0000887@apply.kr,010-0000-0887,조민록,game_lab,switcher,designer_5y,40,gh_0000887,final_wait,2026_spring
888,jungle0000888@apply.kr,010-0000-0888,윤민록,game_tech_lab,switcher,designer_5y,66,gh_0000888,pretest_pass,2026_spring
889,jungle0000889@apply.kr,010-0000-0889,장민록,sw_ai_lab,switcher,designer_5y,92,gh_0000889,final_wait,2026_spring
890,jungle0000890@apply.kr,010-0000-0890,임민록,game_lab,switcher,designer_5y,52,gh_0000890,submitted,2026_spring
891,jungle0000891@apply.kr,010-0000-0891,한민록,game_tech_lab,switcher,designer_5y,78,gh_0000891,pretest_pass,2026_spring
892,jungle0000892@apply.kr,010-0000-0892,오민록,sw_ai_lab,switcher,teacher_5y,38,gh_0000892,rejected,2026_spring
893,jungle0000893@apply.kr,010-0000-0893,서민록,game_lab,switcher,teacher_5y,64,none,submitted,2026_spring
894,jungle0000894@apply.kr,010-0000-0894,신민록,game_tech_lab,switcher,teacher_5y,90,gh_0000894,final_wait,2026_spring
895,jungle0000895@apply.kr,010-0000-0895,권민록,sw_ai_lab,switcher,teacher_5y,50,gh_0000895,final_wait,2026_spring
896,jungle0000896@apply.kr,010-0000-0896,황민록,game_lab,selftaught,selftaught_18m,76,gh_0000896,pretest_pass,2026_spring
897,jungle0000897@apply.kr,010-0000-0897,안민록,game_tech_lab,selftaught,selftaught_18m,36,gh_0000897,rejected,2026_spring
898,jungle0000898@apply.kr,010-0000-0898,송민록,sw_ai_lab,selftaught,selftaught_18m,62,gh_0000898,submitted,2026_spring
899,jungle0000899@apply.kr,010-0000-0899,전민록,game_lab,selftaught,selftaught_18m,88,gh_0000899,interview_wait,2026_spring
900,jungle0000900@apply.kr,010-0000-0900,홍민록,game_tech_lab,selftaught,selftaught_18m,48,gh_0000900,final_wait,2026_spring
901,jungle0000901@apply.kr,010-0000-0901,김민봄,sw_ai_lab,student,major_cs_grade_1,74,gh_0000901,pretest_pass,2026_spring
902,jungle0000902@apply.kr,010-0000-0902,이민봄,game_lab,student,major_cs_grade_1,100,gh_0000902,final_wait,2026_spring
903,jungle0000903@apply.kr,010-0000-0903,박민봄,game_tech_lab,student,major_cs_grade_1,60,gh_0000903,submitted,2026_spring
904,jungle0000904@apply.kr,010-0000-0904,최민봄,sw_ai_lab,student,major_software_grade_2,86,gh_0000904,withdrawn,2026_spring
905,jungle0000905@apply.kr,010-0000-0905,정민봄,game_lab,student,major_software_grade_2,46,gh_0000905,rejected,2026_spring
906,jungle0000906@apply.kr,010-0000-0906,강민봄,game_tech_lab,student,major_software_grade_2,72,gh_0000906,pretest_pass,2026_spring
907,jungle0000907@apply.kr,010-0000-0907,조민봄,sw_ai_lab,student,major_ai_grade_2,98,none,final_pass,2026_spring
908,jungle0000908@apply.kr,010-0000-0908,윤민봄,game_lab,student,major_ai_grade_2,58,gh_0000908,submitted,2026_spring
909,jungle0000909@apply.kr,010-0000-0909,장민봄,game_tech_lab,student,major_ai_grade_2,84,gh_0000909,interview_wait,2026_spring
910,jungle0000910@apply.kr,010-0000-0910,임민봄,sw_ai_lab,student,major_game_grade_2,44,gh_0000910,rejected,2026_spring
911,jungle0000911@apply.kr,010-0000-0911,한민봄,game_lab,student,major_game_grade_3,70,gh_0000911,pretest_pass,2026_spring
912,jungle0000912@apply.kr,010-0000-0912,오민봄,game_tech_lab,student,major_game_grade_3,96,gh_0000912,final_wait,2026_spring
913,jungle0000913@apply.kr,010-0000-0913,서민봄,sw_ai_lab,student,major_math_grade_3,56,gh_0000913,submitted,2026_spring
914,jungle0000914@apply.kr,010-0000-0914,신민봄,game_lab,student,major_math_grade_3,82,none,interview_wait,2026_spring
915,jungle0000915@apply.kr,010-0000-0915,권민봄,game_tech_lab,student,major_math_grade_3,42,gh_0000915,rejected,2026_spring
916,jungle0000916@apply.kr,010-0000-0916,황민봄,sw_ai_lab,student,major_physics_grade_3,68,gh_0000916,pretest_pass,2026_spring
917,jungle0000917@apply.kr,010-0000-0917,안민봄,game_lab,student,major_physics_grade_3,94,none,final_wait,2026_spring
918,jungle0000918@apply.kr,010-0000-0918,송민봄,game_tech_lab,student,major_physics_grade_4,54,gh_0000918,submitted,2026_spring
919,jungle0000919@apply.kr,010-0000-0919,전민봄,sw_ai_lab,student,major_stats_grade_4,80,gh_0000919,interview_wait,2026_spring
920,jungle0000920@apply.kr,010-0000-0920,홍민봄,game_lab,student,major_stats_grade_4,40,gh_0000920,final_wait,2026_spring
921,jungle0000921@apply.kr,010-0000-0921,김민혁,game_tech_lab,student,major_stats_grade_4,66,none,pretest_pass,2026_spring
922,jungle0000922@apply.kr,010-0000-0922,이민혁,sw_ai_lab,student,major_design_grade_4,92,gh_0000922,final_wait,2026_spring
923,jungle0000923@apply.kr,010-0000-0923,박민혁,game_lab,student,major_design_grade_4,52,gh_0000923,submitted,2026_spring
924,jungle0000924@apply.kr,010-0000-0924,최민혁,game_tech_lab,student,major_design_grade_4,78,none,final_wait,2026_spring
925,jungle0000925@apply.kr,010-0000-0925,정민혁,sw_ai_lab,student,major_ee_grade_1,38,gh_0000925,rejected,2026_spring
926,jungle0000926@apply.kr,010-0000-0926,강민혁,game_lab,student,major_ee_grade_1,64,gh_0000926,submitted,2026_spring
927,jungle0000927@apply.kr,010-0000-0927,조민혁,game_tech_lab,student,major_ee_grade_1,90,gh_0000927,final_wait,2026_spring
928,jungle0000928@apply.kr,010-0000-0928,윤민혁,sw_ai_lab,student,major_business_grade_1,50,gh_0000928,final_wait,2026_spring
929,jungle0000929@apply.kr,010-0000-0929,장민혁,game_lab,student,major_business_grade_1,76,gh_0000929,pretest_pass,2026_spring
930,jungle0000930@apply.kr,010-0000-0930,임민혁,game_tech_lab,student,major_business_grade_1,36,gh_0000930,final_wait,2026_spring
931,jungle0000931@apply.kr,010-0000-0931,한민혁,sw_ai_lab,student,major_english_grade_1,62,none,final_wait,2026_spring
932,jungle0000932@apply.kr,010-0000-0932,오민혁,game_lab,student,major_english_grade_2,88,gh_0000932,interview_wait,2026_spring
933,jungle0000933@apply.kr,010-0000-0933,서민혁,game_tech_lab,student,major_english_grade_2,48,gh_0000933,rejected,2026_spring
934,jungle0000934@apply.kr,010-0000-0934,신민혁,sw_ai_lab,student,major_biology_grade_2,74,gh_0000934,pretest_pass,2026_spring
935,jungle0000935@apply.kr,010-0000-0935,권민혁,game_lab,student,major_biology_grade_2,100,gh_0000935,final_pass,2026_spring
936,jungle0000936@apply.kr,010-0000-0936,황민혁,game_tech_lab,student,major_biology_grade_2,60,gh_0000936,submitted,2026_spring
937,jungle0000937@apply.kr,010-0000-0937,안민혁,sw_ai_lab,student,major_cs_grade_2,86,gh_0000937,interview_wait,2026_spring
938,jungle0000938@apply.kr,010-0000-0938,송민혁,game_lab,student,major_cs_grade_2,46,none,rejected,2026_spring
939,jungle0000939@apply.kr,010-0000-0939,전민혁,game_tech_lab,student,major_cs_grade_3,72,gh_0000939,final_wait,2026_spring
940,jungle0000940@apply.kr,010-0000-0940,홍민혁,sw_ai_lab,student,major_software_grade_3,98,gh_0000940,final_pass,2026_spring
941,jungle0000941@apply.kr,010-0000-0941,김민화,game_lab,student,major_software_grade_3,58,gh_0000941,submitted,2026_spring
942,jungle0000942@apply.kr,010-0000-0942,이민화,game_tech_lab,student,major_software_grade_3,84,gh_0000942,interview_wait,2026_spring
943,jungle0000943@apply.kr,010-0000-0943,박민화,sw_ai_lab,student,major_ai_grade_3,44,gh_0000943,rejected,2026_spring
944,jungle0000944@apply.kr,010-0000-0944,최민화,game_lab,student,major_ai_grade_3,70,gh_0000944,pretest_pass,2026_spring
945,jungle0000945@apply.kr,010-0000-0945,정민화,game_tech_lab,student,major_ai_grade_3,96,none,final_wait,2026_spring
946,jungle0000946@apply.kr,010-0000-0946,강민화,sw_ai_lab,student,major_game_grade_4,56,gh_0000946,final_wait,2026_spring
947,jungle0000947@apply.kr,010-0000-0947,조민화,game_lab,student,major_game_grade_4,82,gh_0000947,final_wait,2026_spring
948,jungle0000948@apply.kr,010-0000-0948,윤민화,game_tech_lab,student,major_game_grade_4,42,gh_0000948,rejected,2026_spring
949,jungle0000949@apply.kr,010-0000-0949,장민화,sw_ai_lab,student,major_math_grade_4,68,gh_0000949,final_wait,2026_spring
950,jungle0000950@apply.kr,010-0000-0950,임민화,game_lab,student,major_math_grade_4,94,gh_0000950,final_wait,2026_spring
951,jungle0000951@apply.kr,010-0000-0951,한민화,game_tech_lab,student,major_math_grade_4,54,gh_0000951,submitted,2026_spring
952,jungle0000952@apply.kr,010-0000-0952,오민화,sw_ai_lab,student,major_physics_grade_4,80,none,interview_wait,2026_spring
953,jungle0000953@apply.kr,010-0000-0953,서민화,game_lab,student,major_physics_grade_1,40,gh_0000953,rejected,2026_spring
954,jungle0000954@apply.kr,010-0000-0954,신민화,game_tech_lab,student,major_physics_grade_1,66,gh_0000954,pretest_pass,2026_spring
955,jungle0000955@apply.kr,010-0000-0955,권민화,sw_ai_lab,student,major_stats_grade_1,92,none,final_wait,2026_spring
956,jungle0000956@apply.kr,010-0000-0956,황민화,game_lab,student,major_stats_grade_1,52,gh_0000956,submitted,2026_spring
957,jungle0000957@apply.kr,010-0000-0957,안민화,game_tech_lab,student,major_stats_grade_1,78,gh_0000957,pretest_pass,2026_spring
958,jungle0000958@apply.kr,010-0000-0958,송민화,sw_ai_lab,student,major_design_grade_1,38,gh_0000958,rejected,2026_spring
959,jungle0000959@apply.kr,010-0000-0959,전민화,game_lab,student,major_design_grade_1,64,gh_0000959,submitted,2026_spring
960,jungle0000960@apply.kr,010-0000-0960,홍민화,game_tech_lab,student,major_design_grade_2,90,gh_0000960,final_wait,2026_spring
961,jungle0000961@apply.kr,010-0000-0961,김서준,sw_ai_lab,student,major_ee_grade_2,50,gh_0000961,submitted,2026_spring
962,jungle0000962@apply.kr,010-0000-0962,이서준,game_lab,student,major_ee_grade_2,76,none,pretest_pass,2026_spring
963,jungle0000963@apply.kr,010-0000-0963,박서준,game_tech_lab,newgrad,major_ee_graduate,36,gh_0000963,rejected,2026_spring
964,jungle0000964@apply.kr,010-0000-0964,최서준,sw_ai_lab,newgrad,major_business_graduate,62,gh_0000964,submitted,2026_spring
965,jungle0000965@apply.kr,010-0000-0965,정서준,game_lab,newgrad,major_business_graduate,88,gh_0000965,interview_wait,2026_spring
966,jungle0000966@apply.kr,010-0000-0966,강서준,game_tech_lab,newgrad,major_business_graduate,48,gh_0000966,rejected,2026_spring
967,jungle0000967@apply.kr,010-0000-0967,조서준,sw_ai_lab,newgrad,major_english_graduate,74,gh_0000967,pretest_pass,2026_spring
968,jungle0000968@apply.kr,010-0000-0968,윤서준,game_lab,newgrad,major_english_graduate,100,gh_0000968,final_pass,2026_spring
969,jungle0000969@apply.kr,010-0000-0969,장서준,game_tech_lab,newgrad,major_english_graduate,60,gh_0000969,submitted,2026_spring
970,jungle0000970@apply.kr,010-0000-0970,임서준,sw_ai_lab,newgrad,major_biology_graduate,86,gh_0000970,final_wait,2026_spring
971,jungle0000971@apply.kr,010-0000-0971,한서준,game_lab,newgrad,major_biology_graduate,51,gh_0000971,submitted,2026_spring
972,jungle0000972@apply.kr,010-0000-0972,오서준,game_tech_lab,newgrad,major_biology_graduate,77,gh_0000972,pretest_pass,2026_spring
973,jungle0000973@apply.kr,010-0000-0973,서서준,sw_ai_lab,newgrad,major_cs_graduate,37,gh_0000973,rejected,2026_spring
974,jungle0000974@apply.kr,010-0000-0974,신서준,game_lab,newgrad,major_cs_graduate,63,gh_0000974,submitted,2026_spring
975,jungle0000975@apply.kr,010-0000-0975,권서준,game_tech_lab,incumbent,game_client_5y,89,gh_0000975,final_wait,2026_spring
976,jungle0000976@apply.kr,010-0000-0976,황서준,sw_ai_lab,incumbent,game_server_5y,49,gh_0000976,rejected,2026_spring
977,jungle0000977@apply.kr,010-0000-0977,안서준,game_lab,incumbent,game_server_5y,75,gh_0000977,pretest_pass,2026_spring
978,jungle0000978@apply.kr,010-0000-0978,송서준,game_tech_lab,incumbent,game_server_5y,35,gh_0000978,rejected,2026_spring
979,jungle0000979@apply.kr,010-0000-0979,전서준,sw_ai_lab,incumbent,game_server_5y,61,gh_0000979,submitted,2026_spring
980,jungle0000980@apply.kr,010-0000-0980,홍서준,game_lab,incumbent,game_server_6y,87,gh_0000980,final_wait,2026_spring
981,jungle0000981@apply.kr,010-0000-0981,김서연,game_tech_lab,incumbent,backend_6y,47,gh_0000981,rejected,2026_spring
982,jungle0000982@apply.kr,010-0000-0982,이서연,sw_ai_lab,incumbent,backend_6y,73,gh_0000982,pretest_pass,2026_spring
983,jungle0000983@apply.kr,010-0000-0983,박서연,game_lab,incumbent,backend_6y,99,gh_0000983,final_pass,2026_spring
984,jungle0000984@apply.kr,010-0000-0984,최서연,game_tech_lab,incumbent,backend_6y,59,gh_0000984,final_wait,2026_spring
985,jungle0000985@apply.kr,010-0000-0985,정서연,sw_ai_lab,incumbent,backend_6y,85,gh_0000985,final_wait,2026_spring
986,jungle0000986@apply.kr,010-0000-0986,강서연,game_lab,incumbent,frontend_6y,45,gh_0000986,rejected,2026_spring
987,jungle0000987@apply.kr,010-0000-0987,조서연,game_tech_lab,switcher,sales_4y,71,gh_0000987,pretest_pass,2026_spring
988,jungle0000988@apply.kr,010-0000-0988,윤서연,sw_ai_lab,switcher,sales_4y,97,gh_0000988,final_wait,2026_spring
989,jungle0000989@apply.kr,010-0000-0989,장서연,game_lab,switcher,sales_5y,57,gh_0000989,submitted,2026_spring
990,jungle0000990@apply.kr,010-0000-0990,임서연,game_tech_lab,switcher,sales_5y,83,gh_0000990,final_wait,2026_spring
991,jungle0000991@apply.kr,010-0000-0991,한서연,sw_ai_lab,switcher,mechanical_5y,43,gh_0000991,final_wait,2026_spring
992,jungle0000992@apply.kr,010-0000-0992,오서연,game_lab,switcher,mechanical_5y,69,gh_0000992,pretest_pass,2026_spring
993,jungle0000993@apply.kr,010-0000-0993,서서연,game_tech_lab,switcher,mechanical_5y,95,none,final_wait,2026_spring
994,jungle0000994@apply.kr,010-0000-0994,신서연,sw_ai_lab,switcher,mechanical_5y,55,gh_0000994,submitted,2026_spring
995,jungle0000995@apply.kr,010-0000-0995,권서연,game_lab,switcher,mechanical_5y,81,gh_0000995,interview_wait,2026_spring
996,jungle0000996@apply.kr,010-0000-0996,황서연,game_tech_lab,selftaught,indie_48m,41,gh_0000996,final_wait,2026_spring
997,jungle0000997@apply.kr,010-0000-0997,안서연,sw_ai_lab,selftaught,indie_48m,67,gh_0000997,pretest_pass,2026_spring
998,jungle0000998@apply.kr,010-0000-0998,송서연,game_lab,selftaught,indie_48m,93,gh_0000998,final_wait,2026_spring
999,jungle0000999@apply.kr,010-0000-0999,전서연,game_tech_lab,selftaught,indie_48m,53,gh_0000999,final_wait,2026_spring
1000,jungle0001000@apply.kr,010-0000-1000,홍서연,sw_ai_lab,selftaught,indie_48m,79,gh_0001000,pretest_pass,2026_spring
